Order ID,Order Name,Order Date,Quantity,Rating,Price,Total Price
5439,Banana Split Frappuccino,07/07/2017 18:39,9,"3,83","Rp12.702,00","Rp114.318,00"
5440,Banana Split Frappuccino,07/07/2017 18:23,9,"1,09","Rp20.756,00","Rp186.804,00"
5441,Chicken Eggstra,07/07/2017 18:23,5,"4,16","Rp23.361,00","Rp116.805,00"
5442,Avocado Juice,07/07/2017 18:23,9,"4,29","Rp31.054,00","Rp279.486,00"
5443,Banana Smoothie,07/07/2017 18:23,3,"4,18","Rp13.259,00","Rp39.777,00"
5444,Banana Split Frappuccino,07/07/2017 17:58,10,"1,24","Rp23.452,00","Rp234.520,00"
5445,Banana Smoothie,07/07/2017 17:58,7,"5,84","Rp20.938,00","Rp146.566,00"
5446,Banana Split Frappuccino,06/07/2017 20:48,1,"3,40","Rp21.574,00","Rp21.574,00"
5447,Avocado Juice,06/07/2017 20:26,7,"5,39","Rp17.766,00","Rp124.362,00"
5448,Avocado Juice,06/07/2017 20:08,10,"3,01","Rp25.014,00","Rp250.140,00"
5449,Banana Split Frappuccino,06/07/2017 20:05,1,"3,94","Rp13.628,00","Rp13.628,00"
5450,Chicken Eggstra,06/07/2017 20:05,2,"3,91","Rp33.166,00","Rp66.332,00"
5451,Avocado Juice,06/07/2017 20:01,4,"4,60","Rp16.727,00","Rp66.908,00"
5452,Chicken Eggstra,06/07/2017 20:01,8,"5,81","Rp12.571,00","Rp100.568,00"
5453,Avocado Juice,06/07/2017 19:37,2,"3,92","Rp27.215,00","Rp54.430,00"
5454,Banana Split Frappuccino,05/07/2017 17:56,4,"1,59","Rp16.712,00","Rp66.848,00"
5455,Chicken Eggstra,05/07/2017 17:56,1,"3,35","Rp34.885,00","Rp34.885,00"
5456,Banana Split Frappuccino,04/07/2017 20:16,10,"4,43","Rp11.495,00","Rp114.950,00"
5457,Royal Cake,04/07/2017 20:16,4,"5,77","Rp32.865,00","Rp131.460,00"
5458,Banana Split Frappuccino,03/07/2017 21:55,10,"3,55","Rp30.758,00","Rp307.580,00"
5459,Chicken Eggstra,03/07/2017 21:55,10,"4,73","Rp22.791,00","Rp227.910,00"
5460,Avocado Juice,03/07/2017 21:55,2,"4,85","Rp13.178,00","Rp26.356,00"
5461,Banana Smoothie,03/07/2017 21:55,9,"1,46","Rp17.858,00","Rp160.722,00"
5462,Banana Split Frappuccino,03/07/2017 21:52,7,"3,84","Rp12.077,00","Rp84.539,00"
5463,Chicken Eggstra,03/07/2017 21:52,9,"5,40","Rp24.715,00","Rp222.435,00"
5464,Avocado Juice,03/07/2017 21:52,1,"5,35","Rp13.488,00","Rp13.488,00"
5465,Banana Smoothie,03/07/2017 21:52,4,"5,58","Rp16.736,00","Rp66.944,00"
5466,Avocado Juice,03/07/2017 18:56,2,"3,39","Rp26.948,00","Rp53.896,00"
5467,Avocado Juice,03/07/2017 18:49,10,"1,87","Rp31.641,00","Rp316.410,00"
5468,Banana Split Frappuccino,03/07/2017 18:29,1,"4,98","Rp30.220,00","Rp30.220,00"
5469,Banana Split Frappuccino,02/07/2017 21:24,3,"5,97","Rp16.956,00","Rp50.868,00"
5470,Chicken Eggstra,01/07/2017 21:57,2,"1,35","Rp34.085,00","Rp68.170,00"
5471,Banana Split Frappuccino,01/07/2017 19:50,8,"2,75","Rp19.860,00","Rp158.880,00"
5472,Avocado Juice,01/07/2017 19:50,10,"2,03","Rp25.748,00","Rp257.480,00"
5473,Chicken Eggstra,01/07/2017 19:42,10,"1,55","Rp22.623,00","Rp226.230,00"
5474,Banana Split Frappuccino,01/07/2017 19:42,7,"4,78","Rp28.999,00","Rp202.993,00"
5475,Avocado Juice,01/07/2017 19:42,9,"4,03","Rp29.086,00","Rp261.774,00"
5476,Chicken Eggstra,01/07/2017 18:10,8,"5,64","Rp12.041,00","Rp96.328,00"
5477,Avocado Juice,01/07/2017 18:10,9,"1,53","Rp28.534,00","Rp256.806,00"
5478,Banana Split Frappuccino,30/06/2017 22:36,5,"5,83","Rp33.771,00","Rp168.855,00"
5479,Banana Split Frappuccino,30/06/2017 19:57,10,"3,76","Rp24.194,00","Rp241.940,00"
5480,Avocado Juice,30/06/2017 19:22,2,"3,86","Rp34.026,00","Rp68.052,00"
5481,Chicken Eggstra,30/06/2017 19:22,10,"3,20","Rp24.675,00","Rp246.750,00"
5482,Avocado Juice,30/06/2017 19:11,6,"5,43","Rp21.001,00","Rp126.006,00"
5483,Banana Split Frappuccino,30/06/2017 18:39,2,"5,67","Rp11.561,00","Rp23.122,00"
5484,Avocado Juice,29/06/2017 21:34,10,"1,85","Rp14.161,00","Rp141.610,00"
5485,Banana Split Frappuccino,29/06/2017 20:24,3,"4,30","Rp18.410,00","Rp55.230,00"
5486,Banana Split Frappuccino,27/06/2017 20:24,10,"3,95","Rp15.878,00","Rp158.780,00"
5487,Avocado Juice,27/06/2017 20:01,3,"2,08","Rp19.581,00","Rp58.743,00"
5488,Banana Split Frappuccino,27/06/2017 18:45,10,"3,66","Rp20.880,00","Rp208.800,00"
5489,Banana Split Frappuccino,26/06/2017 18:34,10,"1,20","Rp27.960,00","Rp279.600,00"
5490,Banana Split Frappuccino,25/06/2017 19:59,7,"4,12","Rp30.973,00","Rp216.811,00"
5491,Chicken Eggstra,25/06/2017 19:59,7,"2,11","Rp28.252,00","Rp197.764,00"
5492,Avocado Juice,25/06/2017 19:59,5,"5,94","Rp21.319,00","Rp106.595,00"
5493,Banana Smoothie,25/06/2017 19:59,4,"5,29","Rp16.281,00","Rp65.124,00"
5494,Avocado Juice,25/06/2017 19:32,1,"2,72","Rp29.510,00","Rp29.510,00"
5495,Banana Split Frappuccino,25/06/2017 17:59,4,"4,38","Rp19.753,00","Rp79.012,00"
5496,Avocado Juice,25/06/2017 17:59,4,"1,71","Rp19.552,00","Rp78.208,00"
5497,Royal Cake,25/06/2017 17:59,2,"2,24","Rp24.276,00","Rp48.552,00"
5498,Banana Split Frappuccino,25/06/2017 16:09,7,"1,66","Rp34.487,00","Rp241.409,00"
5499,Chicken Eggstra,25/06/2017 16:09,10,"5,83","Rp20.718,00","Rp207.180,00"
5500,Banana Split Frappuccino,24/06/2017 20:13,10,"1,66","Rp15.187,00","Rp151.870,00"
5501,Banana Split Frappuccino,24/06/2017 20:00,7,"2,30","Rp26.207,00","Rp183.449,00"
5502,Banana Split Frappuccino,24/06/2017 17:47,9,"5,54","Rp28.055,00","Rp252.495,00"
5503,Chicken Eggstra,24/06/2017 17:47,6,"3,91","Rp17.332,00","Rp103.992,00"
5504,Avocado Juice,24/06/2017 17:47,7,"4,86","Rp18.944,00","Rp132.608,00"
5505,Banana Split Frappuccino,24/06/2017 17:40,2,"3,99","Rp18.424,00","Rp36.848,00"
5506,Banana Split Frappuccino,23/06/2017 22:20,3,"1,04","Rp18.152,00","Rp54.456,00"
5507,Banana Split Frappuccino,23/06/2017 20:42,7,"4,10","Rp21.631,00","Rp151.417,00"
5508,Chicken Eggstra,23/06/2017 20:42,1,"5,16","Rp31.425,00","Rp31.425,00"
5509,Avocado Juice,23/06/2017 20:42,1,"4,59","Rp14.939,00","Rp14.939,00"
5510,Banana Smoothie,23/06/2017 20:42,9,"5,02","Rp12.373,00","Rp111.357,00"
5511,Avocado Juice,23/06/2017 18:43,3,"2,28","Rp26.245,00","Rp78.735,00"
5512,Chicken Eggstra,23/06/2017 18:43,3,"3,24","Rp28.957,00","Rp86.871,00"
5513,Chicken Eggstra,23/06/2017 18:35,1,"1,86","Rp10.009,00","Rp10.009,00"
5514,Chicken Eggstra,23/06/2017 18:27,10,"1,00","Rp32.547,00","Rp325.470,00"
5515,Avocado Juice,23/06/2017 18:27,8,"3,44","Rp30.489,00","Rp243.912,00"
5516,Banana Split Frappuccino,23/06/2017 18:27,2,"3,53","Rp30.944,00","Rp61.888,00"
5517,Banana Split Frappuccino,23/06/2017 18:46,9,"4,91","Rp28.776,00","Rp258.984,00"
5518,Avocado Juice,23/06/2017 18:46,9,"4,89","Rp27.439,00","Rp246.951,00"
5519,Banana Smoothie,22/06/2017 22:15,4,"3,26","Rp28.031,00","Rp112.124,00"
5520,Banana Smoothie,22/06/2017 21:36,4,"3,67","Rp21.737,00","Rp86.948,00"
5521,Chicken Eggstra,22/06/2017 21:36,5,"5,30","Rp22.077,00","Rp110.385,00"
5522,Banana Split Frappuccino,22/06/2017 18:19,9,"3,42","Rp20.435,00","Rp183.915,00"
5523,Banana Split Frappuccino,21/06/2017 18:38,10,"2,74","Rp15.449,00","Rp154.490,00"
5524,Chicken Eggstra,20/06/2017 18:41,2,"3,00","Rp16.571,00","Rp33.142,00"
5525,Banana Split Frappuccino,20/06/2017 18:41,4,"4,85","Rp20.862,00","Rp83.448,00"
5526,Banana Smoothie,19/06/2017 21:12,3,"4,54","Rp13.906,00","Rp41.718,00"
5527,Avocado Juice,19/06/2017 21:12,1,"3,62","Rp11.779,00","Rp11.779,00"
5528,Banana Split Frappuccino,19/06/2017 19:25,4,"4,72","Rp20.593,00","Rp82.372,00"
5529,Avocado Juice,19/06/2017 19:25,6,"2,65","Rp24.138,00","Rp144.828,00"
5530,Royal Cake,19/06/2017 19:25,7,"1,26","Rp12.367,00","Rp86.569,00"
5531,Chicken Eggstra,18/06/2017 18:28,4,"3,28","Rp21.630,00","Rp86.520,00"
5532,Royal Cake,18/06/2017 18:28,9,"4,98","Rp32.486,00","Rp292.374,00"
5533,Avocado Juice,18/06/2017 16:49,8,"5,53","Rp27.147,00","Rp217.176,00"
5534,Banana Split Frappuccino,17/06/2017 21:10,2,"1,09","Rp22.323,00","Rp44.646,00"
5535,Banana Split Frappuccino,17/06/2017 18:26,9,"2,10","Rp28.709,00","Rp258.381,00"
5536,Banana Split Frappuccino,16/06/2017 20:06,4,"4,88","Rp14.621,00","Rp58.484,00"
5537,Banana Split Frappuccino,16/06/2017 19:04,6,"4,95","Rp28.399,00","Rp170.394,00"
5538,Royal Cake,16/06/2017 19:04,5,"5,00","Rp12.999,00","Rp64.995,00"
5539,Banana Smoothie,16/06/2017 19:04,9,"4,88","Rp22.513,00","Rp202.617,00"
5540,Banana Split Frappuccino,15/06/2017 18:21,2,"4,58","Rp15.091,00","Rp30.182,00"
5541,Avocado Juice,15/06/2017 18:21,5,"2,30","Rp10.396,00","Rp51.980,00"
5542,Chicken Eggstra,15/06/2017 18:21,1,"5,04","Rp28.950,00","Rp28.950,00"
5543,Chicken Eggstra,14/06/2017 21:48,4,"4,13","Rp13.609,00","Rp54.436,00"
5544,Banana Split Frappuccino,14/06/2017 19:37,9,"1,52","Rp33.306,00","Rp299.754,00"
5545,Banana Split Frappuccino,13/06/2017 19:21,9,"5,04","Rp19.245,00","Rp173.205,00"
5546,Banana Split Frappuccino,12/06/2017 20:40,2,"1,75","Rp32.708,00","Rp65.416,00"
5547,Avocado Juice,11/06/2017 19:29,2,"3,86","Rp32.315,00","Rp64.630,00"
5548,Banana Split Frappuccino,11/06/2017 19:12,4,"2,16","Rp20.233,00","Rp80.932,00"
5549,Chicken Eggstra,11/06/2017 19:12,4,"2,82","Rp22.984,00","Rp91.936,00"
5550,Avocado Juice,11/06/2017 19:12,4,"1,69","Rp23.397,00","Rp93.588,00"
5551,Banana Split Frappuccino,11/06/2017 18:47,9,"6,00","Rp31.672,00","Rp285.048,00"
5552,Banana Split Frappuccino,11/06/2017 17:51,4,"4,42","Rp21.628,00","Rp86.512,00"
5553,Banana Split Frappuccino,11/06/2017 13:15,3,"4,96","Rp32.303,00","Rp96.909,00"
5554,Banana Split Frappuccino,10/06/2017 22:39,10,"2,55","Rp25.369,00","Rp253.690,00"
5555,Avocado Juice,10/06/2017 22:39,4,"4,58","Rp28.451,00","Rp113.804,00"
5556,Banana Split Frappuccino,10/06/2017 19:10,3,"5,15","Rp32.897,00","Rp98.691,00"
5557,Chicken Eggstra,10/06/2017 19:10,7,"4,76","Rp20.351,00","Rp142.457,00"
5558,Royal Cake,09/06/2017 22:01,2,"2,18","Rp19.555,00","Rp39.110,00"
5559,Banana Split Frappuccino,09/06/2017 22:01,4,"3,35","Rp15.429,00","Rp61.716,00"
5560,Banana Split Frappuccino,09/06/2017 21:12,8,"4,13","Rp12.469,00","Rp99.752,00"
5561,Banana Split Frappuccino,08/06/2017 20:47,3,"5,62","Rp30.618,00","Rp91.854,00"
5562,Chicken Eggstra,08/06/2017 20:47,2,"4,45","Rp24.367,00","Rp48.734,00"
5563,Avocado Juice,08/06/2017 20:47,6,"2,80","Rp14.461,00","Rp86.766,00"
5564,Banana Smoothie,08/06/2017 20:47,3,"3,28","Rp21.809,00","Rp65.427,00"
5565,Banana Split Frappuccino,08/06/2017 19:14,5,"4,97","Rp13.362,00","Rp66.810,00"
5566,Banana Smoothie,07/06/2017 20:35,5,"3,67","Rp22.516,00","Rp112.580,00"
5567,Chicken Eggstra,07/06/2017 20:35,5,"5,41","Rp12.822,00","Rp64.110,00"
5568,Banana Split Frappuccino,07/06/2017 17:17,3,"1,41","Rp24.314,00","Rp72.942,00"
5569,Chicken Eggstra,07/06/2017 17:17,9,"3,94","Rp31.773,00","Rp285.957,00"
5570,Avocado Juice,06/06/2017 18:57,10,"5,40","Rp25.181,00","Rp251.810,00"
5571,Avocado Juice,04/06/2017 20:57,2,"5,10","Rp10.015,00","Rp20.030,00"
5572,Banana Split Frappuccino,03/06/2017 20:10,8,"1,70","Rp32.578,00","Rp260.624,00"
5573,Banana Split Frappuccino,03/06/2017 19:16,2,"3,78","Rp28.954,00","Rp57.908,00"
5574,Chicken Eggstra,03/06/2017 19:16,10,"5,00","Rp15.475,00","Rp154.750,00"
5575,Avocado Juice,03/06/2017 18:55,10,"2,29","Rp23.615,00","Rp236.150,00"
5576,Banana Smoothie,03/06/2017 18:55,10,"5,53","Rp18.554,00","Rp185.540,00"
5577,Banana Split Frappuccino,03/06/2017 17:53,6,"4,16","Rp21.002,00","Rp126.012,00"
5578,Banana Split Frappuccino,02/06/2017 19:20,5,"1,18","Rp19.135,00","Rp95.675,00"
5579,Banana Split Frappuccino,02/06/2017 18:17,10,"4,97","Rp10.876,00","Rp108.760,00"
5580,Banana Split Frappuccino,31/05/2017 20:09,7,"2,84","Rp19.283,00","Rp134.981,00"
5581,Banana Split Frappuccino,31/05/2017 19:07,3,"3,95","Rp29.782,00","Rp89.346,00"
5582,Chicken Eggstra,31/05/2017 19:07,3,"4,92","Rp11.796,00","Rp35.388,00"
5583,Avocado Juice,31/05/2017 18:18,3,"4,09","Rp32.679,00","Rp98.037,00"
5584,Banana Split Frappuccino,29/05/2017 19:55,3,"5,20","Rp31.902,00","Rp95.706,00"
5585,Banana Split Frappuccino,29/05/2017 18:24,6,"5,98","Rp16.602,00","Rp99.612,00"
5586,Banana Split Frappuccino,29/05/2017 17:46,4,"4,67","Rp14.164,00","Rp56.656,00"
5587,Avocado Juice,29/05/2017 17:46,3,"2,51","Rp17.933,00","Rp53.799,00"
5588,Banana Smoothie,29/05/2017 17:46,9,"4,03","Rp20.662,00","Rp185.958,00"
5589,Banana Split Frappuccino,28/05/2017 19:32,9,"5,31","Rp24.794,00","Rp223.146,00"
5590,Chicken Eggstra,28/05/2017 19:32,10,"1,67","Rp23.742,00","Rp237.420,00"
5591,Banana Split Frappuccino,27/05/2017 21:14,5,"1,96","Rp29.877,00","Rp149.385,00"
5592,Banana Split Frappuccino,27/05/2017 20:10,5,"2,34","Rp30.706,00","Rp153.530,00"
5593,Chicken Eggstra,27/05/2017 20:10,10,"3,63","Rp10.211,00","Rp102.110,00"
5594,Banana Split Frappuccino,27/05/2017 19:48,10,"4,35","Rp34.672,00","Rp346.720,00"
5595,Banana Split Frappuccino,27/05/2017 19:42,8,"5,78","Rp15.686,00","Rp125.488,00"
5596,Avocado Juice,27/05/2017 19:42,1,"3,97","Rp18.304,00","Rp18.304,00"
5597,Avocado Juice,27/05/2017 17:57,9,"2,13","Rp33.914,00","Rp305.226,00"
5598,Avocado Juice,27/05/2017 17:39,7,"3,56","Rp30.544,00","Rp213.808,00"
5599,Banana Smoothie,26/05/2017 21:34,8,"2,10","Rp12.549,00","Rp100.392,00"
5600,Chicken Eggstra,26/05/2017 21:34,6,"5,06","Rp15.183,00","Rp91.098,00"
5601,Banana Split Frappuccino,26/05/2017 19:26,10,"1,22","Rp10.752,00","Rp107.520,00"
5602,Banana Split Frappuccino,26/05/2017 19:24,2,"4,83","Rp23.823,00","Rp47.646,00"
5603,Chicken Eggstra,26/05/2017 18:38,4,"3,16","Rp11.797,00","Rp47.188,00"
5604,Avocado Juice,26/05/2017 18:38,8,"2,85","Rp20.497,00","Rp163.976,00"
5605,Banana Split Frappuccino,26/05/2017 18:38,5,"1,72","Rp26.258,00","Rp131.290,00"
5606,Chicken Eggstra,25/05/2017 19:12,5,"1,79","Rp34.821,00","Rp174.105,00"
5607,Banana Split Frappuccino,25/05/2017 19:12,10,"5,33","Rp22.845,00","Rp228.450,00"
5608,Banana Smoothie,25/05/2017 18:50,8,"2,41","Rp32.851,00","Rp262.808,00"
5609,Royal Cake,25/05/2017 18:50,4,"5,76","Rp27.108,00","Rp108.432,00"
5610,Banana Split Frappuccino,25/05/2017 18:27,7,"3,70","Rp27.867,00","Rp195.069,00"
5611,Avocado Juice,25/05/2017 17:46,5,"2,35","Rp30.575,00","Rp152.875,00"
5612,Banana Split Frappuccino,23/05/2017 18:45,5,"1,58","Rp21.627,00","Rp108.135,00"
5613,Avocado Juice,23/05/2017 18:45,7,"3,92","Rp32.595,00","Rp228.165,00"
5614,Royal Cake,20/05/2017 20:58,6,"2,69","Rp27.516,00","Rp165.096,00"
5615,Banana Split Frappuccino,20/05/2017 19:58,4,"5,99","Rp28.396,00","Rp113.584,00"
5616,Banana Split Frappuccino,20/05/2017 19:30,6,"4,98","Rp16.690,00","Rp100.140,00"
5617,Banana Split Frappuccino,20/05/2017 18:56,3,"5,83","Rp30.827,00","Rp92.481,00"
5618,Banana Split Frappuccino,20/05/2017 17:48,1,"5,07","Rp23.326,00","Rp23.326,00"
5619,Banana Split Frappuccino,19/05/2017 18:57,9,"2,82","Rp34.524,00","Rp310.716,00"
5620,Avocado Juice,19/05/2017 18:19,2,"2,33","Rp18.296,00","Rp36.592,00"
5621,Banana Split Frappuccino,19/05/2017 18:19,7,"2,36","Rp13.947,00","Rp97.629,00"
5622,Banana Split Frappuccino,19/05/2017 16:56,7,"2,99","Rp12.855,00","Rp89.985,00"
5623,Banana Smoothie,19/05/2017 16:56,6,"5,03","Rp11.078,00","Rp66.468,00"
5624,Banana Split Frappuccino,18/05/2017 19:34,9,"1,20","Rp19.811,00","Rp178.299,00"
5625,Avocado Juice,18/05/2017 19:10,3,"4,76","Rp21.438,00","Rp64.314,00"
5626,Banana Split Frappuccino,18/05/2017 18:44,3,"1,59","Rp29.142,00","Rp87.426,00"
5627,Chicken Eggstra,18/05/2017 18:44,7,"4,88","Rp29.322,00","Rp205.254,00"
5628,Avocado Juice,18/05/2017 18:44,2,"3,67","Rp19.539,00","Rp39.078,00"
5629,Banana Split Frappuccino,16/05/2017 18:53,2,"4,75","Rp24.553,00","Rp49.106,00"
5630,Banana Split Frappuccino,16/05/2017 16:49,2,"3,07","Rp26.015,00","Rp52.030,00"
5631,Chicken Eggstra,15/05/2017 21:46,9,"3,61","Rp34.866,00","Rp313.794,00"
5632,Banana Smoothie,15/05/2017 21:46,5,"1,05","Rp24.644,00","Rp123.220,00"
5633,Avocado Juice,15/05/2017 21:46,8,"3,77","Rp23.151,00","Rp185.208,00"
5634,Banana Split Frappuccino,14/05/2017 18:49,10,"2,86","Rp27.110,00","Rp271.100,00"
5635,Banana Split Frappuccino,14/05/2017 15:44,9,"4,69","Rp13.848,00","Rp124.632,00"
5636,Chicken Eggstra,14/05/2017 15:44,5,"4,59","Rp19.817,00","Rp99.085,00"
5637,Avocado Juice,14/05/2017 15:44,1,"5,42","Rp13.590,00","Rp13.590,00"
5638,Royal Cake,14/05/2017 15:44,5,"4,04","Rp32.484,00","Rp162.420,00"
5639,Banana Smoothie,14/05/2017 15:44,2,"4,63","Rp20.000,00","Rp40.000,00"
5640,Banana Split Frappuccino,10/05/2017 20:47,5,"4,53","Rp10.950,00","Rp54.750,00"
5641,Banana Split Frappuccino,10/05/2017 19:33,4,"1,50","Rp23.039,00","Rp92.156,00"
5642,Banana Split Frappuccino,08/05/2017 21:38,7,"4,36","Rp20.215,00","Rp141.505,00"
5643,Avocado Juice,08/05/2017 21:38,7,"5,76","Rp18.140,00","Rp126.980,00"
5644,Avocado Juice,08/05/2017 21:25,10,"3,46","Rp34.672,00","Rp346.720,00"
5645,Banana Split Frappuccino,08/05/2017 21:25,5,"5,09","Rp16.374,00","Rp81.870,00"
5646,Banana Smoothie,08/05/2017 21:13,5,"1,19","Rp29.314,00","Rp146.570,00"
5647,Chicken Eggstra,08/05/2017 21:13,9,"1,00","Rp32.006,00","Rp288.054,00"
5648,Banana Split Frappuccino,08/05/2017 17:52,4,"3,95","Rp23.161,00","Rp92.644,00"
5649,Avocado Juice,08/05/2017 17:52,8,"2,82","Rp16.973,00","Rp135.784,00"
5650,Chicken Eggstra,08/05/2017 17:52,8,"2,46","Rp14.677,00","Rp117.416,00"
5651,Avocado Juice,07/05/2017 19:15,5,"3,97","Rp28.381,00","Rp141.905,00"
5652,Banana Split Frappuccino,07/05/2017 18:04,1,"3,71","Rp30.193,00","Rp30.193,00"
5653,Banana Split Frappuccino,06/05/2017 20:01,10,"3,44","Rp16.939,00","Rp169.390,00"
5654,Avocado Juice,06/05/2017 19:17,7,"2,23","Rp24.746,00","Rp173.222,00"
5655,Chicken Eggstra,06/05/2017 19:17,4,"5,58","Rp25.261,00","Rp101.044,00"
5656,Banana Split Frappuccino,06/05/2017 19:17,6,"5,16","Rp33.833,00","Rp202.998,00"
5657,Banana Split Frappuccino,06/05/2017 18:54,3,"5,84","Rp10.904,00","Rp32.712,00"
5658,Royal Cake,06/05/2017 18:54,6,"2,17","Rp17.825,00","Rp106.950,00"
5659,Avocado Juice,06/05/2017 18:52,3,"3,94","Rp29.318,00","Rp87.954,00"
5660,Chicken Eggstra,06/05/2017 18:21,4,"4,61","Rp33.718,00","Rp134.872,00"
5661,Banana Split Frappuccino,05/05/2017 19:25,1,"1,90","Rp20.206,00","Rp20.206,00"
5662,Banana Split Frappuccino,05/05/2017 19:01,2,"5,25","Rp28.911,00","Rp57.822,00"
5663,Banana Split Frappuccino,05/05/2017 17:16,9,"3,97","Rp12.148,00","Rp109.332,00"
5664,Banana Split Frappuccino,04/05/2017 19:42,3,"4,01","Rp31.241,00","Rp93.723,00"
5665,Chicken Eggstra,04/05/2017 19:42,4,"2,54","Rp31.272,00","Rp125.088,00"
5666,Banana Split Frappuccino,04/05/2017 19:31,2,"5,52","Rp25.116,00","Rp50.232,00"
5667,Royal Cake,04/05/2017 19:31,4,"1,43","Rp25.705,00","Rp102.820,00"
5668,Banana Smoothie,02/05/2017 21:42,10,"1,66","Rp19.396,00","Rp193.960,00"
5669,Chicken Eggstra,02/05/2017 21:42,5,"5,00","Rp28.156,00","Rp140.780,00"
5670,Avocado Juice,30/04/2017 19:15,1,"2,37","Rp19.570,00","Rp19.570,00"
5671,Chicken Eggstra,29/04/2017 20:56,6,"2,73","Rp10.019,00","Rp60.114,00"
5672,Banana Split Frappuccino,29/04/2017 20:45,4,"5,76","Rp15.398,00","Rp61.592,00"
5673,Chicken Eggstra,29/04/2017 20:45,5,"4,47","Rp29.615,00","Rp148.075,00"
5674,Avocado Juice,29/04/2017 17:06,3,"4,90","Rp25.907,00","Rp77.721,00"
5675,Banana Split Frappuccino,28/04/2017 19:57,2,"2,08","Rp10.656,00","Rp21.312,00"
5676,Banana Split Frappuccino,28/04/2017 19:53,2,"2,27","Rp18.535,00","Rp37.070,00"
5677,Banana Split Frappuccino,28/04/2017 19:49,7,"4,91","Rp20.700,00","Rp144.900,00"
5678,Avocado Juice,28/04/2017 19:19,2,"1,54","Rp28.124,00","Rp56.248,00"
5679,Banana Split Frappuccino,28/04/2017 18:29,3,"1,75","Rp24.470,00","Rp73.410,00"
5680,Avocado Juice,28/04/2017 18:29,7,"1,37","Rp18.014,00","Rp126.098,00"
5681,Banana Split Frappuccino,28/04/2017 18:21,6,"1,40","Rp22.684,00","Rp136.104,00"
5682,Chicken Eggstra,28/04/2017 18:21,6,"1,61","Rp13.811,00","Rp82.866,00"
5683,Avocado Juice,28/04/2017 18:21,10,"3,52","Rp30.032,00","Rp300.320,00"
5684,Royal Cake,28/04/2017 18:21,2,"3,80","Rp10.865,00","Rp21.730,00"
5685,Banana Smoothie,28/04/2017 18:21,4,"5,13","Rp23.184,00","Rp92.736,00"
5686,Avocado Juice,28/04/2017 17:11,5,"4,91","Rp22.337,00","Rp111.685,00"
5687,Banana Split Frappuccino,27/04/2017 20:29,3,"5,59","Rp33.665,00","Rp100.995,00"
5688,Chicken Eggstra,27/04/2017 20:29,4,"5,65","Rp18.171,00","Rp72.684,00"
5689,Avocado Juice,27/04/2017 20:29,2,"1,85","Rp15.628,00","Rp31.256,00"
5690,Royal Cake,27/04/2017 20:29,1,"1,60","Rp18.726,00","Rp18.726,00"
5691,Banana Split Frappuccino,27/04/2017 19:43,7,"3,93","Rp23.213,00","Rp162.491,00"
5692,Chicken Eggstra,27/04/2017 19:43,8,"2,28","Rp34.149,00","Rp273.192,00"
5693,Banana Split Frappuccino,26/04/2017 19:48,10,"5,51","Rp23.694,00","Rp236.940,00"
5694,Chicken Eggstra,26/04/2017 19:25,6,"3,76","Rp18.507,00","Rp111.042,00"
5695,Avocado Juice,26/04/2017 19:25,3,"5,33","Rp19.732,00","Rp59.196,00"
5696,Banana Smoothie,26/04/2017 19:25,3,"3,80","Rp31.767,00","Rp95.301,00"
5697,Chicken Eggstra,26/04/2017 19:23,6,"5,88","Rp12.040,00","Rp72.240,00"
5698,Chicken Eggstra,26/04/2017 19:21,2,"5,99","Rp33.878,00","Rp67.756,00"
5699,Banana Split Frappuccino,24/04/2017 22:08,5,"1,37","Rp26.906,00","Rp134.530,00"
5700,Avocado Juice,24/04/2017 19:04,1,"1,20","Rp30.758,00","Rp30.758,00"
5701,Avocado Juice,24/04/2017 18:47,7,"1,91","Rp34.618,00","Rp242.326,00"
5702,Banana Split Frappuccino,24/04/2017 17:05,6,"5,84","Rp12.032,00","Rp72.192,00"
5703,Banana Split Frappuccino,24/04/2017 17:00,5,"3,02","Rp24.444,00","Rp122.220,00"
5704,Banana Split Frappuccino,23/04/2017 19:30,3,"3,97","Rp33.969,00","Rp101.907,00"
5705,Chicken Eggstra,23/04/2017 19:30,7,"1,70","Rp20.943,00","Rp146.601,00"
5706,Avocado Juice,23/04/2017 19:30,2,"5,96","Rp17.473,00","Rp34.946,00"
5707,Banana Split Frappuccino,22/04/2017 21:39,9,"4,48","Rp34.839,00","Rp313.551,00"
5708,Chicken Eggstra,22/04/2017 21:39,3,"1,19","Rp31.146,00","Rp93.438,00"
5709,Avocado Juice,22/04/2017 21:39,10,"5,43","Rp24.130,00","Rp241.300,00"
5710,Royal Cake,22/04/2017 21:39,2,"2,75","Rp21.605,00","Rp43.210,00"
5711,Banana Smoothie,22/04/2017 21:39,7,"2,87","Rp12.697,00","Rp88.879,00"
5712,Chicken Eggstra,22/04/2017 21:20,8,"4,55","Rp30.232,00","Rp241.856,00"
5713,Banana Split Frappuccino,22/04/2017 21:15,9,"3,77","Rp27.014,00","Rp243.126,00"
5714,Banana Split Frappuccino,22/04/2017 20:25,8,"2,12","Rp29.792,00","Rp238.336,00"
5715,Banana Split Frappuccino,22/04/2017 19:28,8,"1,44","Rp12.457,00","Rp99.656,00"
5716,Banana Split Frappuccino,22/04/2017 19:16,10,"2,61","Rp30.356,00","Rp303.560,00"
